# STEP 			 x 			 y 			 z
    3906     5.57013     -48.922    -33.4744
    3907     6.26277     -48.224    -33.2929
    3908     6.35331    -48.2278    -34.2888
    3909     6.74816    -47.3267    -34.1099
    3910     5.78275    -47.0947    -34.2289
    3911     5.17941     -46.593     -33.609
    3912     5.62718    -46.0559    -34.3239
    3913     5.60099    -45.4168    -33.5553
    3914     6.04274    -45.6365    -32.6854
    3915     5.30257    -45.9122    -32.0721
    3916     5.60136    -46.7135    -32.5903
    3917     5.58065    -46.4375    -31.6294
    3918     5.62246    -47.1516    -32.3282
    3919     5.64514     -47.138    -31.3285
    3920     5.68154    -47.2454     -30.335
    3921     6.21941    -46.7367    -31.0072
    3922     6.25949    -46.7332    -30.0081
    3923     5.66583    -46.8683    -30.8013
    3924     6.18404    -46.6798    -29.9671
    3925     6.88859    -46.9721    -29.3205
    3926     7.05448    -47.6819    -28.6359
    3927     6.31604     -47.893    -29.2763
    3928     6.05063     -48.802    -29.5978
    3929     6.03095    -48.8945    -30.5933
    3930     5.99407    -48.9747    -31.5894
    3931     5.50501    -48.8394    -32.4511
    3932     6.28254    -48.2227    -32.5742
    3933     6.47844    -47.8182     -31.681
    3934     6.11158    -47.6311    -30.7697
    3935     7.01354    -48.0189    -30.9595
    3936     6.03587    -48.2286     -30.945
    3937     6.03692    -48.2252     -29.945
    3938     5.61818    -48.9246    -29.3658
    3939     4.96858    -48.9672    -30.1249
    3940     4.23026    -49.6384    -30.1907
    3941     3.95241    -50.4208    -29.6333
    3942     2.98453    -50.6655    -29.6909
    3943     2.15364    -50.1892    -29.9784
    3944     1.96578    -51.0882    -29.5828
    3945     2.51815    -51.7738    -30.0569
    3946      1.8376    -52.3635    -30.4918
    3947     1.87245    -52.8597    -31.3593
    3948     1.04741     -52.575    -31.8474
    3949      1.3022    -51.6387    -32.0889
    3950     2.07099    -51.7892    -31.4674
    3951     1.37643    -51.0866    -31.3126
    3952     1.38775    -50.9497    -30.3221
    3953     1.02121    -50.9471    -31.2525
    3954     1.21039     -49.978     -31.094
    3955    0.587912    -50.4853     -30.498
    3956    0.976558     -50.059    -31.3148
    3957     1.31204     -49.162     -31.027
    3958     2.06041    -49.7999    -30.8455
    3959     2.51111     -49.231    -30.1577
    3960     2.58941    -49.5529    -29.2141
    3961     2.54325    -49.0884    -28.3298
    3962     2.96954    -49.0758    -27.4253
    3963     3.41031    -49.2776    -26.5506
    3964     3.28672     -50.268    -26.6135
    3965     4.26232    -50.4451    -26.4837
    3966      4.5387    -50.5103    -27.4426
    3967     3.54917    -50.4394    -27.3169
    3968     3.36519    -50.4779    -26.3347
    3969     3.69748    -49.5867    -26.6435
    3970     4.02122    -49.2838    -25.7472
    3971     3.98829    -50.2661    -25.9321
    3972     4.53907    -49.7942    -25.2436
    3973     4.59753    -50.1595    -24.3146
    3974     4.64889    -50.1187    -25.3124
    3975     4.74026    -50.0859    -24.3171
    3976     4.56046    -50.1171    -25.3003
    3977     3.88477    -50.7985    -25.0189
    3978     3.74291    -51.5077    -25.7095
    3979     3.60402    -51.8853     -26.625
    3980     3.37583     -52.818    -26.9045
    3981      3.3947    -52.8294    -25.9048
    3982     2.92597    -52.3514    -25.1619
    3983     3.12833    -53.3286    -25.2262
    3984     3.42581    -53.3738    -26.1798
    3985     3.92253    -53.4276    -27.0461
    3986      4.1305    -53.9289    -26.2062
    3987     4.01212    -53.8509    -25.2163
    3988      4.1485     -53.245         -26
    3989     3.47186     -53.229    -26.7362
    3990     3.38411    -53.6789     -27.625
    3991     3.21719    -53.6289    -26.6403
    3992     3.58359    -53.1613    -27.4447
    3993     3.57895    -53.1558    -28.4447
    3994     3.09533    -52.4664     -28.984
    3995     2.85082    -52.8944    -28.1139
    3996     3.61282    -53.5206     -28.279
    3997     3.29752    -52.6342    -27.9402
    3998     2.37933     -52.579    -28.3325
    3999     2.13829    -52.6498    -29.3004
    4000     2.81193    -53.1041    -29.8833
    4001     2.71075    -52.1105     -29.933
    4002     2.09442    -51.3331    -29.8072
    4003     2.22124    -50.8489    -30.6729
    4004     1.31634    -50.9909    -31.0741
    4005    0.463141    -50.8084    -30.5855
    4006    0.293837    -51.1287    -31.5175
    4007   -0.318898    -51.7357    -32.0237
    4008    -0.83824    -50.9627    -32.3881
    4009   -0.878387    -50.1122    -31.8635
    4010   -0.767516    -50.9181    -31.2819
    4011   -0.876056    -50.7597    -30.3005
    4012    -1.57855       -50.4    -30.9145
    4013    -2.21605     -49.919    -31.5164
    4014    -2.37121    -49.1478    -32.1338
    4015    -3.35492    -49.3228    -32.0925
    4016     -3.7989     -48.702    -31.4464
    4017    -4.22404    -48.0701    -32.0944
    4018    -4.48015    -48.0175    -33.0596
    4019    -4.08332       -48.9    -33.3121
    4020     -3.7575    -49.5975    -33.9503
    4021    -3.83417    -50.1407    -33.1143
    4022    -4.20998    -49.9899    -34.0286
    4023    -3.38662    -49.8632    -33.4754
    4024    -4.37608    -49.8271    -33.3352
    4025    -4.25673    -49.8882    -32.3442
    4026    -5.00361    -49.8467    -31.6805
    4027    -5.04526     -50.071    -32.6542
    4028    -6.00459    -49.7893    -32.6358
    4029    -5.54835    -49.0708    -33.1607
    4030    -5.72532    -49.2387    -34.1305
    4031     -6.4475    -48.6183    -34.4366
    4032    -5.78832    -48.5759    -33.6858
    4033    -6.04301    -47.8785    -34.3556
    4034    -6.08139    -48.5579    -33.6229
    4035     -5.1591    -48.3741    -33.2828
    4036    -4.33736    -48.5172    -33.8345
    4037    -4.49928    -48.9776    -34.7073
    4038    -4.99552    -48.1427    -34.4693
    4039    -5.12157    -49.0639    -34.8373
    4040    -5.15873    -48.3492    -34.1389
    4041    -4.52797    -47.6684    -34.5112
    4042      -3.934     -46.988    -34.9405
    4043    -3.49394    -47.4776    -34.1877
    4044    -4.29374    -47.8723    -34.6399
    4045    -4.37928    -47.7026    -35.6217
    4046      -3.388    -47.6533    -35.4995
    4047    -4.04433    -48.3863    -35.6783
    4048    -3.65594    -48.5219    -34.7668
    4049    -2.67251    -48.4012    -34.9021
    4050    -2.61465    -49.3264    -35.2774
    4051    -2.56641    -49.3008    -36.2759
    4052    -3.25222    -50.0028    -36.0839
    4053    -4.06855    -49.4571    -35.8946
    4054    -4.54844    -49.6979    -36.7382
    4055    -4.53965     -50.662     -37.004
    4056    -3.77674    -50.5389    -37.6387
    4057    -4.51519    -51.1083    -37.2774
    4058     -5.4759    -51.3602    -37.1609
    4059    -5.71539    -51.0673    -38.0866
    4060    -5.86011    -51.0404    -37.0975
    4061    -6.57974    -51.3813    -36.4926
    4062    -7.45956    -51.6284    -36.0866
    4063    -8.22515    -52.2063    -36.3691
    4064     -8.2792    -51.2228     -36.197
    4065    -8.59512    -50.9311    -35.2942
    4066    -9.30844    -50.4664    -34.7696
    4067    -8.38259    -50.7566    -35.0115
    4068    -8.05618    -51.4257    -34.3439
    4069    -8.61565    -52.0991    -34.8272
    4070    -8.29587    -51.8978     -35.753
    4071    -8.90674    -51.9866    -34.9663
    4072    -8.52759    -52.3786    -34.1281
    4073    -8.62068    -52.7295    -35.0599
    4074    -8.35348    -51.9926     -34.439
    4075    -8.10935    -52.3129    -33.5236
    4076    -8.13425    -51.3808    -33.1624
    4077    -8.11331    -51.9342     -33.995
    4078    -8.75662    -51.4051    -34.5484
    4079    -9.18968    -50.8841    -33.8129
    4080    -8.29577     -51.329    -33.8679
    4081    -8.17021    -50.7851    -34.6976
    4082    -8.53158    -51.0289    -33.7977
    4083     -8.9491    -51.0153    -34.7062
    4084    -9.37906    -51.8615    -34.3915
    4085    -9.61539    -51.9225    -35.3613
    4086    -9.50861     -50.947    -35.5535
    4087    -9.94056    -51.8219    -35.7726
    4088    -10.4127    -51.3618    -36.5246
    4089    -10.2695    -51.3737    -35.5349
    4090    -10.5292    -51.4537    -36.4973
    4091    -10.4869    -52.2558    -35.9016
    4092    -10.5088    -52.2259     -36.901
    4093    -9.75823    -52.8008    -37.2268
    4094    -10.1823     -52.319    -37.9936
    4095    -10.1767    -52.3193    -38.9936
    4096    -10.2729     -52.338    -37.9984
    4097    -9.98854     -51.381    -38.0548
    4098    -9.56309    -50.5444    -37.7096
    4099    -8.92733    -50.8258    -36.9909
    4100    -9.26411    -50.7814    -37.9314
    4101    -9.48955     -51.238    -38.7921
    4102    -8.61787    -51.6949    -38.9694
    4103    -9.60654    -51.8167    -38.8817
    4104    -8.72274     -52.114     -39.243
    4105    -8.33841    -53.0344    -39.3139
    4106    -8.46085    -53.5459    -38.4634
    4107    -8.87617    -54.1761    -39.1194
    4108    -9.16441    -53.8859    -38.2069
    4109    -8.17266    -53.8966    -38.3346
    4110    -8.15943    -53.8861    -37.3348
    4111    -7.97198    -54.5541    -36.6146
    4112    -7.72754    -55.2298    -35.9191
    4113    -7.04645    -55.8349    -35.5069
    4114    -6.90642    -55.7108    -36.4892
    4115    -6.07991    -55.6918    -37.0519
    4116    -6.47295    -55.3298    -36.2066
    4117    -6.24337    -55.5466    -35.2578
    4118    -6.04326    -56.0096    -36.1212
    4119    -6.40797     -56.455    -35.3036
    4120    -6.16308    -57.0974    -36.0297
    4121    -6.56268    -57.0209    -36.9432
    4122    -6.97657    -57.6094    -37.6377
    4123    -7.40093    -57.2342    -38.4618
    4124    -8.30457    -56.9688     -38.798
    4125    -7.69876    -57.2197     -38.043
    4126    -7.84108    -56.9116    -37.1023
    4127    -8.71194    -56.6683    -36.6752
    4128    -7.83797     -57.151    -36.6189
    4129    -7.36491    -56.7662    -35.8263
    4130    -7.55055    -56.9571    -34.8624
    4131    -8.37016    -57.3606    -35.2691
    4132    -9.08171    -56.9057    -35.8046
    4133    -8.79511    -56.2503    -36.5034
    4134    -9.64195     -55.931     -36.078
    4135     -9.1961    -55.9107    -36.9729
    4136    -9.22931    -56.8068    -36.5303
    4137    -8.53693    -57.0522    -35.8518
    4138     -9.4507    -57.3944    -35.6328
    4139    -10.2622    -57.3178    -35.0535
    4140    -9.58362    -56.5834    -35.0454
    4141    -9.79424    -56.6758    -36.0186
    4142    -9.59569    -57.0624    -36.9192
    4143    -9.17296    -56.7442    -37.7677
    4144    -8.31516    -56.8075    -38.2778
    4145    -8.06337    -55.8599    -38.0812
    4146    -7.66691    -55.3475    -37.3195
    4147    -7.07726    -55.2977    -38.1256
    4148    -6.61055    -54.5514    -38.6003
    4149    -6.48539    -55.4489    -38.1774
    4150    -5.69072    -56.0186     -38.387
    4151    -5.76809    -55.5548    -39.2696
    4152    -5.91327    -54.7534    -39.8499
    4153    -6.10379    -53.7866    -39.6797
    4154    -6.03487    -53.8146    -38.6825
    4155    -5.59808    -53.1929    -38.0323
    4156      -5.591    -53.1583     -37.033
    4157    -6.27331    -52.5223    -36.6725
    4158    -7.21279    -52.8455    -36.5587
    4159    -7.42744    -51.8764     -36.437
    4160    -6.55363     -51.511    -36.1161
    4161    -6.07447    -51.4002    -36.9868
    4162     -5.2905    -51.1567    -37.5579
    4163    -4.54401     -51.419    -36.9464
    4164    -4.61953    -52.0385     -36.165
    4165    -4.58379    -52.1047    -35.1678
    4166    -4.47922    -51.8959    -36.1402
    4167    -4.74294    -52.0981     -35.197
    4168    -4.50871    -51.5077    -34.4246
    4169    -4.52629     -51.097    -35.3362
    4170    -4.35465    -51.1776    -36.3181
    4171     -4.5081    -50.5243    -35.5767
    4172    -4.24568    -49.9515    -34.8002
    4173    -4.24435    -49.9524    -33.8002
    4174     -4.3408     -50.381    -34.6985
    4175    -3.56334    -50.7584    -35.2016
    4176    -2.86364    -50.0597    -35.0522
    4177    -2.62371    -50.0588    -34.0814
    4178    -1.73451    -49.7779    -33.7203
    4179    -1.83516    -49.8153    -34.7145
    4180    -1.69993    -49.6196    -33.7432
    4181    -2.64285    -49.6194    -34.0762
    4182    -3.35919     -49.416    -34.7437
    4183    -3.28929    -49.9609    -33.9081
    4184    -2.42575    -49.8567    -34.4015
    4185    -3.41018    -49.7997    -34.2352
    4186    -3.14812    -50.3056    -35.0571
    4187    -3.04208    -50.0552    -36.0194
    4188    -3.58261    -50.8314    -36.3437
    4189     -3.8682     -49.879    -36.4496
    4190    -3.13695    -50.4003    -36.0098
    4191    -3.13515    -50.3985    -37.0098
    4192    -3.45941      -49.47    -36.8284
    4193    -3.80028    -49.3196    -35.9004
    4194    -2.84449    -49.3701    -36.1901
    4195    -3.31768    -49.5461    -35.3269
    4196    -2.44576    -49.1152    -35.5594
    4197    -2.65737    -48.5161    -36.3317
    4198    -2.94175    -48.3621    -35.3854
    4199    -2.99694    -49.1433    -34.7636
    4200    -3.97791    -49.3105    -34.6648
    4201    -4.81513    -48.8079    -34.4493
    4202    -5.17649    -49.3874    -35.1797
    4203    -5.89369    -50.0107     -34.868
    4204    -5.70659    -50.0173    -35.8503
    4205    -5.71972    -50.2577    -36.8209
    4206    -6.37275    -49.5114    -36.9499
    4207    -7.18942    -49.6711    -37.5045
    4208       -6.39    -49.1388    -37.7831
    4209    -6.29739     -50.073    -38.1274
    4210    -5.31321    -50.1023    -37.9527
    4211    -5.84403    -49.8063    -38.7468
    4212    -5.55054    -49.8013    -39.7027
    4213    -5.96394    -50.4648    -39.0792
    4214    -6.94438    -50.3046    -39.1935
    4215    -6.30845    -50.2696    -38.4226
    4216    -5.59775    -49.8515    -37.8568
    4217    -6.41531    -49.9867     -37.297
    4218    -5.76958    -50.6175    -37.7273
    4219    -5.85146    -50.5099    -36.7365
    4220    -6.23668    -50.0058    -37.5094
    4221    -6.45853    -50.5918    -38.2888
    4222    -7.22262    -51.1214    -38.6571
    4223    -7.41947     -51.765    -37.9175
    4224    -6.61193    -52.1854    -37.5038
    4225    -6.90414    -52.0758    -38.4538
    4226    -6.54355    -52.4504    -37.5997
    4227    -7.32865    -52.0277    -38.0523
    4228    -7.67128    -52.0445     -37.113
    4229    -7.56534    -52.1477     -36.124
    4230    -8.34643    -51.6599    -35.7342
    4231    -8.74305    -52.3821    -35.1676
    4232    -8.33555    -53.0642    -34.5603
    4233      -8.039    -53.8979    -35.0261
    4234    -7.28401    -54.4154    -34.6234
    4235     -6.5362     -53.807    -34.3576
    4236    -5.98542    -53.6372    -33.5404
    4237      -6.612     -53.697    -34.3175
    4238    -6.87884     -53.143    -33.5289
    4239    -6.71631    -53.1928    -32.5434
    4240    -7.00578    -52.4623    -31.9249
    4241    -7.24793    -52.7955    -31.0136
    4242    -7.31065     -52.369    -30.1113
    4243    -6.79758    -51.5126    -30.1693
    4244    -6.83438    -51.3001    -29.1928
    4245    -6.02179    -51.4686    -28.6349
    4246    -5.90889    -51.1815    -27.6837
    4247    -6.55512    -51.9441    -27.7113
    4248    -6.23484    -52.8289    -28.0497
    4249     -7.1243    -52.4158    -28.2451
    4250    -7.36209    -52.6281    -27.2973
    4251    -7.25886    -53.1132    -26.4289
    4252    -6.47568    -52.9109    -27.0169
    4253    -5.77835    -52.4398    -26.4767
    4254    -5.88549    -52.3955    -25.4834
    4255    -5.87558     -52.479    -24.4869
    4256    -5.98452    -52.5215    -25.4801
    4257    -6.81669    -53.0755    -25.4573
    4258    -6.06592    -53.2738    -26.0874
    4259    -6.74284    -53.1828     -25.357
    4260    -7.17474    -54.0806    -25.4439
    4261    -7.05067    -54.2823    -26.4154
    4262    -6.28781    -54.1817    -25.7767
    4263    -6.37223    -54.3246    -24.7906
    4264    -6.15452    -54.0037    -23.8689
    4265    -5.48264    -54.1745    -23.1482
    4266     -5.4123    -54.7033    -23.9939
    4267    -5.51472    -54.5057    -24.9688
    4268    -5.54006    -54.4854    -23.9694
    4269    -5.30162    -54.2142    -24.9019
    4270    -5.53873    -54.0619    -23.9424
    4271    -5.69739    -54.2319     -24.915
    4272    -5.41389    -55.0794    -25.3637
    4273    -5.29831    -54.9741     -24.376
    4274    -5.18671    -55.3676    -25.2885
    4275    -5.28235    -55.5092    -26.2738
    4276     -5.4134    -55.5225    -27.2651
    4277    -5.46511    -55.7345    -26.2892
    4278    -4.79613    -54.9925    -26.3316
    4279    -5.13934    -54.7246    -27.2318
    4280    -5.39159    -54.4389    -28.1563
    4281    -5.03376    -54.4104     -27.223
    4282    -5.73067    -54.5871     -27.918
    4283    -5.33394    -54.0067    -27.2069
    4284    -5.43867     -54.056    -26.2136
    4285    -5.90414    -54.9148    -26.4278
    4286    -5.49533    -54.0099    -26.3092
    4287    -6.25304    -54.6291    -26.5154
    4288     -5.8674    -55.0883    -27.3156
    4289    -6.22132    -54.7475    -26.4446
    4290    -6.03419     -55.371    -27.2038
    4291     -5.6552    -55.8395    -26.4057
    4292    -5.51023    -54.8502    -26.4207
    4293     -4.7975    -55.4121    -26.0008
    4294    -3.86576    -55.5667    -26.3294
    4295    -3.94012    -56.5497    -26.4974
    4296    -4.28161      -56.54    -27.4372
    4297    -3.41298    -56.3421     -26.983
    4298    -3.77302    -55.7144    -26.2929
    4299    -3.43771    -55.8097    -25.3556
    4300    -2.66628    -55.1969    -25.1841
    4301    -2.74729     -54.641    -24.3569
    4302    -2.61925    -53.9164    -25.0341
    4303    -2.29166    -54.4933    -24.2858
    4304    -1.77883    -54.7879    -23.4795
    4305    -2.72313    -54.6796    -23.1687
    4306    -2.61261    -55.0815    -22.2597
    4307    -2.56085    -55.2324    -23.2469
    4308    -2.83522    -54.2772    -23.3587
    4309    -2.82998    -53.7435    -24.2043
    4310    -2.87839    -53.8085     -25.201
    4311    -3.07163    -53.8665    -26.1804
    4312    -3.00367    -53.8884     -25.183
    4313    -3.04827    -53.8837     -26.182
    4314    -2.89292     -53.413    -27.0505
    4315     -3.4894    -53.2027    -26.2759
    4316    -3.28523    -52.5092    -26.9668
    4317    -2.98455     -52.575    -26.0154
    4318    -3.09355    -52.6515    -27.0065
    4319    -3.16703    -52.0369     -26.221
    4320    -3.84595    -52.7711    -26.2152
    4321    -3.89538     -52.554    -27.1901
    4322    -4.05133    -51.5674    -27.2377
    4323    -4.70622    -51.8625    -26.5419
    4324    -4.60683    -50.8674    -26.5453
    4325    -3.95875    -50.7796    -27.3018
    4326    -4.56698    -50.8234    -26.5093
    4327     -4.5803    -50.7395    -27.5056
    4328    -4.77616    -51.4117    -26.7917
    4329    -3.86565    -51.5902    -26.4187
    4330    -4.20808    -52.2153    -27.1201
    4331    -4.12134     -51.708    -26.2627
    4332    -4.29899    -50.7287    -26.3597
    4333    -5.23089    -50.5859    -26.6931
    4334    -5.54181    -50.3713    -25.7673
    4335     -5.5715    -50.4317     -26.765
    4336    -4.85526    -50.2618    -26.0882
    4337    -4.35024    -49.5245     -26.537
    4338     -5.0494    -48.9808    -26.0727
    4339    -4.87809    -49.6382    -25.3389
    4340    -4.71203    -49.5886    -24.3541
    4341     -5.2912    -50.1878    -24.9068
    4342    -5.38589    -49.3519    -25.4475
    4343    -5.92033    -50.0445     -25.932
    4344    -6.34939     -50.769    -25.3927
    4345    -5.48712    -51.2455    -25.5644
    4346    -5.43465    -51.9071    -26.3124
    4347    -4.58915    -52.4353    -26.2344
    4348    -4.33844    -53.3963    -26.1179
    4349    -4.92288    -53.8305    -25.4324
    4350     -4.7632    -54.3307    -26.2834
    4351    -3.85527    -54.2412    -26.6929
    4352    -3.26003    -53.7233    -26.0784
    4353    -3.82753    -54.0276    -25.3134
    4354    -3.78452    -53.4681    -24.4857
    4355    -3.82601    -53.6021    -25.4758
    4356    -4.23636     -53.518    -26.3839
    4357    -5.09644    -53.0288     -26.239
    4358    -5.35328    -53.2158    -27.1872
    4359    -5.94608    -52.7542    -27.8471
    4360    -6.07081    -53.0631      -28.79
    4361    -6.10994    -53.0557    -29.7892
    4362    -6.15194    -53.7728    -30.4849
    4363    -6.72203    -53.6726    -29.6695
    4364    -6.78875    -52.7599    -30.0726
    4365    -7.24877    -53.3308    -29.3926
    4366      -7.647    -53.7178    -28.5609
    4367     -7.4751    -52.9172    -29.1349
    4368    -6.97491    -52.9247    -30.0008
    4369    -7.32159    -52.4981    -29.1654
    4370    -8.16485    -52.2899     -29.661
    4371    -7.62857     -51.916    -30.4177
    4372    -7.09976    -51.5878    -31.2004
    4373     -6.6652    -51.8737    -30.3464
    4374    -5.93215    -51.2314    -30.1226
    4375    -6.01095     -50.432     -29.527
    4376    -5.09854    -50.8269    -29.6344
    4377    -5.28921    -51.0511    -30.5902
    4378    -5.01504    -51.4076    -31.4833
    4379     -5.4098    -52.3094    -31.3071
    4380    -5.64457    -52.7009    -30.4174
    4381    -5.25034     -53.173    -29.6289
    4382    -5.04015    -52.5827    -28.8496
    4383     -4.9518    -53.5428    -28.5842
    4384    -5.60505     -53.086    -27.9804
    4385    -5.82578     -53.928    -27.4882
    4386    -4.91294    -53.6456    -27.1933
    4387    -4.24065      -53.24     -26.574
    4388    -4.12595     -53.985    -25.9168
    4389    -3.29683    -53.9655    -26.4756
    4390    -3.26564     -53.949    -25.4762
    4391    -3.78458    -53.8473    -26.3249
    4392    -3.08016    -54.5558    -26.3677
    4393    -3.17642    -55.5465    -26.2715
    4394    -3.95928    -55.2285    -25.7367
    4395     -4.1283    -55.5456    -26.6699
    4396    -3.73204    -55.5186    -27.5877
    4397    -3.93281    -55.9302    -28.4767
    4398    -3.20068    -56.3288     -29.029
    4399    -3.12377    -56.3949    -30.0238
    4400    -2.77018    -55.7129     -30.664
    4401    -2.42534    -55.4719    -29.7568
    4402     -2.7323    -54.7084    -29.1886
    4403    -1.82384    -55.1152    -29.0928
    4404    -1.57437    -55.0399    -28.1273
    4405    -1.86468      -54.92     -27.178
    4406    -2.79565    -54.6088    -27.3689
    4407    -2.13033    -55.3443     -27.241
    4408    -2.04457    -55.4583    -28.2308
    4409    -2.51002    -55.0051    -27.4706
    4410    -3.11454    -54.5604    -26.8096
    4411    -2.34533    -54.3013    -27.3937
    4412    -2.64738    -53.7716    -28.1863
    4413    -2.71194    -53.9385    -29.1702
    4414    -2.20287    -54.7324    -29.5029
    4415    -1.25021    -54.9467    -29.7185
    4416   -0.861762    -54.5084     -28.908
    4417   -0.928681    -54.3163    -29.8871
    4418    -1.39489    -54.3479    -29.0029
    4419    -2.04584    -54.9039     -28.486
    4420    -2.47666    -54.7105    -29.3675
    4421    -3.18553    -54.1142    -29.7443
    4422    -2.67617    -54.8646    -29.3231
    4423    -2.83304    -55.8491     -29.402
    4424    -2.84222    -55.8503     -28.402
    4425     -3.2005    -55.5356     -29.281
    4426    -2.94237    -55.3107    -30.2205
    4427    -2.14582    -54.7274    -30.3792
    4428     -2.4784    -54.8634    -31.3124
    4429    -2.86358     -54.668    -32.2143
    4430    -2.12393    -54.7089    -31.5426
    4431    -2.11699    -55.2594    -30.7077
    4432    -1.87425    -55.8148    -29.9124
    4433    -2.39155    -56.3802    -29.2699
    4434    -3.08609    -56.9267    -29.7378
    4435    -2.31175    -56.7662    -30.3499
    4436    -2.22154    -56.7922    -31.3455
    4437    -2.67785    -57.5898    -31.7399
    4438    -3.32133    -58.0477    -31.1265
    4439    -3.44511    -57.6862    -30.2023
    4440    -3.71814    -57.6735    -29.2404
    4441     -3.8506     -57.684    -28.2493
    4442    -3.43528    -57.3264    -29.0857
    4443    -3.38733    -57.3202    -28.0869
    4444    -3.58738      -57.22    -27.1123
    4445    -4.22149    -57.3684    -26.3534
    4446    -4.31954    -57.6304    -27.3135
    4447    -4.21812    -57.9029    -28.2703
    4448    -4.69218    -58.4719    -27.5983
    4449    -4.89164    -59.3182    -27.1044
    4450    -4.50845     -58.399    -27.0144
    4451    -5.43507    -58.7728    -27.0542
    4452    -4.85073    -58.1738    -26.5068
    4453    -5.23141    -57.5209     -25.852
    4454    -5.02507    -57.2816    -24.9032
    4455    -4.06263    -57.2271    -24.6372
    4456    -4.35864    -57.5007    -23.7221
    4457    -4.92306    -56.7038    -23.9375
    4458    -5.23186    -57.6549    -23.9319
    4459    -5.34812    -58.3808    -23.2539
    4460    -5.24567    -57.7632    -24.0337
    4461    -5.43663    -58.7435    -24.0844
    4462    -5.71686    -58.9509    -25.0217
    4463    -6.03731    -58.5289    -25.8697
    4464    -6.57122    -59.2771    -26.2637
    4465    -6.12465    -58.7094     -25.572
    4466    -6.23612    -58.4888    -24.6031
    4467    -6.77676    -58.2479    -25.4091
    4468    -6.05538    -57.7013    -25.8343
    4469    -5.90881    -56.7789    -26.1917
    4470    -5.97213    -56.0411    -26.8637
    4471    -6.09994    -56.2773    -25.9005
    4472    -5.43631    -55.5306    -25.9462
    4473    -5.39589    -55.1769    -26.8807
    4474    -5.32965     -54.696     -27.755
    4475    -4.85559    -55.3201    -28.3761
    4476    -5.79063    -55.6338    -28.5415
    4477    -6.04299    -56.2837    -29.2583
    4478    -6.69965      -56.68    -28.6166
    4479    -7.47271    -56.0487    -28.5539
    4480    -7.04764    -56.7908    -29.0723
    4481     -7.1391     -57.529    -29.7406
    4482     -8.1337    -57.5569    -29.6406
    4483    -8.49107    -57.8786    -30.5174
    4484    -9.14518    -57.6558    -29.7946
    4485    -8.30219     -57.174    -29.5553
    4486    -8.36884    -56.1983    -29.7642
    4487    -8.32634    -56.6093    -28.8536
    4488    -7.78464     -55.869    -28.4554
    4489    -8.51176    -56.4848    -28.1519
    4490    -8.57267    -57.2882    -28.7442
    4491    -8.50655    -57.4469    -29.7293
    4492    -8.20962    -57.4598    -28.7745
    4493    -8.03374    -57.4485    -27.7902
    4494     -8.3493     -57.854    -28.6481
    4495    -9.05363    -58.2351     -29.247
    4496    -8.06822    -58.2024     -29.414
    4497    -8.32465     -57.305     -29.773
    4498    -7.44706    -57.7622    -29.6288
    4499    -8.20752    -58.2943     -30.001
    4500    -8.30494    -58.2926    -29.0058
    4501    -7.46958    -57.8861    -28.6357
    4502    -7.49714     -57.806    -29.6322
    4503    -7.73055     -58.586    -29.0515
    4504    -7.71781    -58.5836    -30.0515
    4505    -7.62539    -58.5128    -29.0583
    4506    -7.62277    -58.5116    -28.0583
    4507    -7.73566    -59.4516    -27.7361
    4508    -7.35507    -59.7241    -28.6197
    4509    -6.52635    -60.2826    -28.6558
    4510    -7.01574    -59.5292    -29.0949
    4511     -6.3953    -58.8344    -29.4586
    4512    -5.59805     -58.845    -28.8551
    4513    -5.94796     -57.952    -28.5719
    4514    -5.46103    -58.0338    -29.4415
    4515    -5.70589     -58.052    -30.4109
    4516    -5.70085    -58.0495    -29.4109
    4517    -5.14827     -58.013    -30.2435
    4518    -4.88044    -58.5419    -31.0489
    4519    -5.29813    -57.7344    -30.6323
    4520    -5.52898    -57.8805    -31.5943
    4521    -5.28408    -58.4192    -32.4004
    4522     -5.0697    -58.2395    -31.4403
    4523    -5.70614    -58.9806    -31.6543
    4524    -6.14973    -58.8435    -30.7686
    4525    -6.05329    -59.1485    -31.7161
    4526    -6.08116     -59.188    -30.7172
    4527    -5.44748     -58.536    -31.1336
    4528    -5.28057    -58.9291    -30.2294
    4529    -4.91792     -58.687    -29.3295
    4530    -5.90248    -58.5888    -29.1846
    4531    -5.87797    -59.0076    -30.0923
    4532    -5.77742    -59.8031      -30.69
    4533    -5.84682    -59.5777    -31.6618
    4534    -6.64579     -59.808    -32.2172
    4535    -6.29801    -59.7779    -31.2802
    4536    -7.15755    -59.4594    -30.8805
    4537    -6.91751    -59.5655    -31.8455
    4538    -6.92512     -58.569    -31.9286
    4539    -7.17717    -58.6918    -32.8885
    4540    -6.82625    -58.3445    -32.0188
    4541    -5.90305    -58.6823    -32.2021
    4542     -5.9159    -57.6849    -32.1323
    4543    -6.31255    -57.6874    -33.0503
    4544    -6.42357    -56.8086    -32.5862
    4545    -6.44759    -56.8944    -31.5902
    4546    -6.39212    -57.5601     -30.846
    4547    -7.28057      -57.89     -31.165
    4548    -6.95298    -57.6887    -30.2419
    4549    -7.33945    -57.7302    -31.1633
    4550    -6.47174    -57.9443    -30.7147
    4551    -7.15282    -57.2398     -30.515
    4552    -7.14009     -57.692    -31.4068
