# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
    1320          0.0379        0.687617        0.611899       -0.400697       -0.445455     0.000783534
    1321       0.0377863        0.697295        0.620845        -0.40779       -0.445455     0.000729973
    1322       0.0376729        0.701471        0.627741       -0.410734       -0.445455     0.000749583
    1323       0.0375599        0.704562        0.636942       -0.411577       -0.445455      0.00077558
    1324       0.0374472        0.704942        0.627981       -0.413237       -0.445455     0.000764919
    1325       0.0373349        0.704942        0.627981       -0.413237       -0.445455      0.00078144
    1326       0.0372229        0.690416        0.629773       -0.403303       -0.445455     0.000748952
    1327       0.0371112        0.704176        0.629132       -0.412699       -0.445455     0.000782921
    1328       0.0369999        0.706995        0.635284       -0.412495       -0.445455     0.000779434
    1329       0.0368889        0.706995        0.635284       -0.412495       -0.445455     0.000793614
    1330       0.0367782         0.71131        0.635178       -0.415891       -0.445455     0.000792501
    1331       0.0366679        0.705225        0.627846       -0.413632       -0.445455     0.000728104
    1332       0.0365579         0.69591        0.622206       -0.406844       -0.445455     0.000762058
    1333       0.0364482        0.699925        0.617439       -0.409876       -0.445455     0.000733049
    1334       0.0363389        0.703872        0.612666       -0.411192       -0.445455     0.000751443
    1335       0.0362298        0.699123        0.614731       -0.408012       -0.445455     0.000756069
    1336       0.0361211         0.68144        0.621127       -0.397869       -0.445455     0.000760497
    1337       0.0360128        0.697631         0.62083       -0.407844       -0.445455     0.000769372
    1338       0.0359047        0.711322         0.62251       -0.417513       -0.445455     0.000749117
    1339        0.035797        0.707673        0.622171       -0.414037       -0.445455     0.000725789
    1340       0.0356896        0.714011        0.620093       -0.418757       -0.445455      0.00073275
    1341       0.0355826        0.719968        0.625924       -0.421378       -0.445455     0.000727558
    1342       0.0354758        0.712684        0.626964       -0.418126       -0.445455     0.000758497
    1343       0.0353694        0.702742        0.624052        -0.41144       -0.445455     0.000791052
    1344       0.0352633        0.713074        0.631122       -0.417705       -0.445455     0.000718921
    1345       0.0351575        0.716741         0.63485       -0.417812       -0.445455     0.000810514
    1346        0.035052        0.732686        0.632079        -0.42796       -0.445455     0.000723911
    1347       0.0349469        0.720236         0.63691       -0.421618       -0.445455     0.000775408
    1348        0.034842         0.72513        0.639841       -0.422627       -0.445455      0.00076987
    1349       0.0347375         0.72089        0.642639       -0.420839       -0.445455     0.000778774
    1350       0.0346333        0.708211        0.634201       -0.413919       -0.445455     0.000774203
    1351       0.0345294        0.693161        0.638833       -0.405449       -0.445455     0.000772455
    1352       0.0344258        0.697691        0.643237       -0.407669       -0.445455      0.00079031
    1353       0.0343225        0.714616        0.634761       -0.418932       -0.445455      0.00076149
    1354       0.0342196        0.720067        0.641709       -0.421124       -0.445455     0.000751911
    1355       0.0341169        0.733957        0.640074       -0.427393       -0.445455     0.000800179
    1356       0.0340145         0.72774        0.641019       -0.423934       -0.445455     0.000811023
    1357       0.0339125        0.713785        0.647236       -0.414953       -0.445455     0.000803414
    1358       0.0338108          0.6983        0.654804       -0.404612       -0.445455     0.000841442
    1359       0.0337093        0.694263        0.660709       -0.401556       -0.445455      0.00089464
    1360       0.0336082        0.678849        0.665366       -0.391727       -0.445455     0.000907851
    1361       0.0335074        0.691077        0.658647       -0.399151       -0.445455     0.000879857
    1362       0.0334069        0.707517        0.664637       -0.406713       -0.445455      0.00099158
    1363       0.0333066         0.69558        0.670361       -0.400335       -0.445455     0.000911939
    1364       0.0332067        0.702553        0.668353       -0.404431       -0.445455     0.000994857
    1365       0.0331071        0.708728        0.671749        -0.40531       -0.445455      0.00105777
    1366       0.0330078        0.719822        0.671839       -0.411278       -0.445455      0.00106965
    1367       0.0329088        0.730547        0.673581       -0.413493       -0.445455      0.00108856
    1368         0.03281        0.717703        0.668938       -0.410922       -0.445455      0.00101602
    1369       0.0327116        0.714145        0.665179       -0.411832       -0.445455     0.000903695
    1370       0.0326135        0.719296        0.665394       -0.413254       -0.445455     0.000872055
    1371       0.0325156        0.734845        0.668633       -0.419326       -0.445455      0.00092043
    1372       0.0324181        0.739079        0.663235       -0.423469       -0.445455     0.000971333
    1373       0.0323208        0.739079        0.663235       -0.423469       -0.445455     0.000976263
    1374       0.0322239        0.739079        0.663235       -0.423469       -0.445455     0.000969881
    1375       0.0321272        0.745771          0.6677       -0.421809       -0.445455      0.00104813
    1376       0.0320308         0.75269        0.663575       -0.426542       -0.445455      0.00100083
    1377       0.0319347        0.765417        0.668889       -0.425382       -0.445455      0.00105878
    1378       0.0318389        0.760348        0.673459       -0.421616       -0.445455       0.0010873
    1379       0.0317434         0.76378        0.678512       -0.418217       -0.445455      0.00124161
    1380       0.0316482        0.760001         0.67785       -0.420537       -0.445455      0.00115575
    1381       0.0315532        0.775217        0.675111       -0.422524       -0.445455      0.00115848
    1382       0.0314586        0.776242        0.669867       -0.424849       -0.445455      0.00110701
    1383       0.0313642        0.777876        0.662346       -0.429171       -0.445455      0.00113658
    1384       0.0312701        0.768027        0.664166       -0.429609       -0.445455      0.00103399
    1385       0.0311763        0.754926        0.663688       -0.425733       -0.445455     0.000993305
    1386       0.0310827        0.750295        0.663752       -0.423102       -0.445455      0.00112814
    1387       0.0309895        0.760148        0.668268       -0.425747       -0.445455       0.0010281
    1388       0.0308965        0.749651        0.661064       -0.424646       -0.445455     0.000997791
    1389       0.0308038         0.74266        0.668709       -0.418907       -0.445455      0.00108436
    1390       0.0307114        0.753008        0.671833        -0.42127       -0.445455      0.00105213
    1391       0.0306193        0.751727        0.664236       -0.424984       -0.445455     0.000973099
    1392       0.0305274        0.751727        0.664236       -0.424984       -0.445455      0.00105556
    1393       0.0304359        0.760582        0.663611       -0.426535       -0.445455       0.0010292
    1394       0.0303445        0.760582        0.663611       -0.426535       -0.445455       0.0010536
    1395       0.0302535        0.775274        0.669466       -0.426415       -0.445455       0.0011621
    1396       0.0301628        0.769447        0.663496       -0.429508       -0.445455      0.00103344
    1397       0.0300723        0.769447        0.663496       -0.429508       -0.445455      0.00110298
    1398        0.029982        0.761637         0.65672       -0.430467       -0.445455      0.00100325
    1399       0.0298921        0.767547         0.65848       -0.431438       -0.445455     0.000954418
    1400       0.0298024        0.774288         0.66559        -0.43007       -0.445455      0.00101812
    1401        0.029713        0.774288         0.66559        -0.43007       -0.445455      0.00113424
    1402       0.0296239        0.782442        0.668518        -0.42814       -0.445455      0.00116926
    1403        0.029535        0.793839        0.674453       -0.420629       -0.445455      0.00137164
    1404       0.0294464        0.800024        0.669017       -0.425955       -0.445455      0.00127238
    1405       0.0293581        0.800024        0.669017       -0.425955       -0.445455      0.00130627
    1406         0.02927        0.804868        0.669246       -0.428014       -0.445455      0.00123437
    1407       0.0291822        0.813927        0.675992       -0.416704       -0.445455      0.00160162
    1408       0.0290946        0.813927        0.675992       -0.416704       -0.445455      0.00148597
    1409       0.0290074        0.813927        0.675992       -0.416704       -0.445455      0.00160306
    1410       0.0289203        0.815828        0.676028         -0.4203       -0.445455      0.00130495
    1411       0.0288336        0.823279        0.676135       -0.415993       -0.445455      0.00153296
    1412       0.0287471        0.814345        0.671141       -0.423377       -0.445455      0.00130971
    1413       0.0286608        0.826758        0.666348       -0.423824       -0.445455      0.00133037
    1414       0.0285748        0.812575        0.667442       -0.424755       -0.445455       0.0012863
    1415       0.0284891        0.808546        0.660689        -0.42997       -0.445455      0.00117492
    1416       0.0284037        0.794606         0.66761       -0.429092       -0.445455       0.0011768
    1417       0.0283184         0.78125        0.665098       -0.428526       -0.445455      0.00107444
    1418       0.0282335        0.774031         0.65873       -0.429657       -0.445455      0.00106577
    1419       0.0281488         0.76719        0.658374       -0.431479       -0.445455     0.000987004
    1420       0.0280643         0.75986        0.654907        -0.43036       -0.445455     0.000956934
    1421       0.0279801         0.76616        0.659676       -0.429982       -0.445455      0.00092914
    1422       0.0278962        0.755877        0.657194       -0.426886       -0.445455     0.000905008
    1423       0.0278125        0.754164        0.661813       -0.427515       -0.445455     0.000948834
    1424       0.0277291        0.754164        0.661813       -0.427515       -0.445455     0.000989222
    1425       0.0276459        0.765278        0.664652       -0.428176       -0.445455      0.00103531
    1426        0.027563        0.765278        0.664652       -0.428176       -0.445455      0.00107764
    1427       0.0274803        0.755033        0.666528       -0.425425       -0.445455      0.00105372
    1428       0.0273978        0.751171        0.668206       -0.423244       -0.445455       0.0010923
    1429       0.0273156        0.740123        0.664043       -0.421823       -0.445455     0.000905046
    1430       0.0272337        0.740745        0.658963       -0.424285       -0.445455     0.000873521
    1431        0.027152        0.740745        0.658963       -0.424285       -0.445455     0.000866812
    1432       0.0270705        0.744271        0.660591       -0.424801       -0.445455     0.000948236
    1433       0.0269893        0.755716        0.655464       -0.430652       -0.445455      0.00092034
    1434       0.0269083        0.748952        0.652049       -0.429287       -0.445455     0.000854524
    1435       0.0268276         0.75568        0.653661       -0.429178       -0.445455      0.00099992
    1436       0.0267471        0.747355        0.654425       -0.426296       -0.445455     0.000953856
    1437       0.0266669        0.760531          0.6519       -0.430922       -0.445455     0.000940742
    1438       0.0265869        0.748392        0.655238       -0.428472       -0.445455     0.000866091
    1439       0.0265071        0.750059        0.652157       -0.428813       -0.445455     0.000844493
    1440       0.0264276        0.752535        0.649006       -0.430756       -0.445455     0.000903053
    1441       0.0263483        0.760814        0.652451       -0.431755       -0.445455     0.000875687
    1442       0.0262693        0.757088        0.653777       -0.431189       -0.445455     0.000955051
    1443       0.0261905        0.757088        0.653777       -0.431189       -0.445455      0.00089606
    1444       0.0261119        0.765967        0.656122       -0.432735       -0.445455     0.000915102
    1445       0.0260336        0.768733        0.654919       -0.431817       -0.445455      0.00103872
    1446       0.0259555        0.767539        0.653599        -0.43452       -0.445455     0.000896785
    1447       0.0258776        0.765738        0.657121       -0.432518       -0.445455     0.000924669
    1448          0.0258        0.755761        0.656146       -0.428189       -0.445455     0.000928102
    1449       0.0257226        0.752622        0.660757       -0.427304       -0.445455      0.00101586
    1450       0.0256454        0.747845        0.656029       -0.426175       -0.445455     0.000925038
    1451       0.0255685        0.751639        0.662061       -0.426226       -0.445455     0.000964565
    1452       0.0254918        0.744225        0.664391       -0.423883       -0.445455     0.000940079
    1453       0.0254153        0.732681        0.668952       -0.416713       -0.445455      0.00104039
    1454        0.025339        0.739184         0.66375       -0.422389       -0.445455     0.000911025
    1455        0.025263        0.750302        0.669314        -0.42165       -0.445455      0.00107532
    1456       0.0251872        0.747894        0.669397       -0.421625       -0.445455      0.00103866
    1457       0.0251117        0.745705        0.666198       -0.421939       -0.445455      0.00100891
    1458       0.0250363        0.742184        0.666338       -0.419969       -0.445455       0.0010878
    1459       0.0249612        0.747391        0.662768       -0.424134       -0.445455     0.000990013
    1460       0.0248863        0.749861        0.668522       -0.422433       -0.445455      0.00109074
    1461       0.0248117        0.745653        0.671952        -0.42033       -0.445455      0.00106525
    1462       0.0247373        0.753246        0.667077       -0.422492       -0.445455      0.00108345
    1463        0.024663        0.753273         0.67186       -0.422882       -0.445455     0.000979405
    1464       0.0245891        0.760826        0.666361       -0.425746       -0.445455      0.00107039
    1465       0.0245153        0.750897        0.667187       -0.424134       -0.445455     0.000975157
    1466       0.0244417        0.740901        0.661989        -0.42399       -0.445455     0.000986675
    1467       0.0243684        0.740901        0.661989        -0.42399       -0.445455     0.000962504
    1468       0.0242953        0.746637        0.663761       -0.423377       -0.445455     0.000996592
    1469       0.0242224        0.735534        0.665791       -0.419903       -0.445455      0.00102501
    1470       0.0241498        0.737999        0.662472       -0.421727       -0.445455      0.00094252
    1471       0.0240773          0.7435        0.664483       -0.424298       -0.445455     0.000934497
    1472       0.0240051        0.733637        0.667413       -0.417128       -0.445455      0.00102276
    1473       0.0239331        0.725079        0.666924       -0.414579       -0.445455     0.000960203
    1474       0.0238613        0.713799        0.661688       -0.411244       -0.445455     0.000899836
    1475       0.0237897        0.713799        0.661688       -0.411244       -0.445455     0.000855132
    1476       0.0237183        0.706601        0.664264       -0.407075       -0.445455     0.000940626
    1477       0.0236472        0.700689        0.662888       -0.405465       -0.445455     0.000948709
    1478       0.0235762        0.696501        0.668681       -0.400177       -0.445455     0.000979575
    1479       0.0235055        0.702403        0.670919       -0.402394       -0.445455     0.000963448
    1480        0.023435        0.702403        0.670919       -0.402394       -0.445455     0.000940478
    1481       0.0233647        0.696864        0.671927       -0.399025       -0.445455     0.000957079
    1482       0.0232946        0.695803        0.677046         -0.3948       -0.445455       0.0011092
    1483       0.0232247        0.697297        0.673204       -0.400028       -0.445455     0.000992206
    1484        0.023155        0.694745        0.669736       -0.400474       -0.445455     0.000909426
    1485       0.0230855        0.683958        0.669521       -0.393023       -0.445455     0.000955521
    1486       0.0230163        0.685396         0.66785       -0.393997       -0.445455     0.000929752
    1487       0.0229472        0.689506        0.666595       -0.397052       -0.445455     0.000990485
    1488       0.0228784         0.69114        0.661099       -0.399042       -0.445455     0.000942819
    1489       0.0228098        0.683655         0.65773       -0.396128       -0.445455     0.000834281
    1490       0.0227413        0.681808        0.662249       -0.393533       -0.445455     0.000859074
    1491       0.0226731        0.681808        0.662249       -0.393533       -0.445455     0.000906143
    1492       0.0226051        0.682814        0.664346       -0.393507       -0.445455     0.000896335
    1493       0.0225373        0.676418          0.6611       -0.391309       -0.445455     0.000889775
    1494       0.0224697         0.67041        0.662946        -0.38585       -0.445455     0.000877827
    1495       0.0224023        0.674187        0.666727       -0.386599       -0.445455     0.000930565
    1496        0.022335        0.683821        0.670474       -0.391199       -0.445455     0.000943411
    1497        0.022268        0.690525        0.673925       -0.396687       -0.445455     0.000963512
    1498       0.0222012        0.698873        0.676894       -0.399197       -0.445455       0.0010022
    1499       0.0221346        0.688618        0.681028       -0.392093       -0.445455      0.00102217
    1500       0.0220682        0.691932        0.685045       -0.393743       -0.445455       0.0010044
    1501        0.022002         0.69953        0.686489       -0.395735       -0.445455       0.0010405
    1502        0.021936        0.696082        0.683295       -0.395853       -0.445455      0.00104651
    1503       0.0218702        0.698162        0.686531       -0.393895       -0.445455      0.00116218
    1504       0.0218046        0.709014        0.684844       -0.401656       -0.445455       0.0010713
    1505       0.0217392        0.702976        0.685788       -0.399662       -0.445455      0.00104013
    1506        0.021674        0.710265        0.684726       -0.401704       -0.445455       0.0010766
    1507       0.0216089        0.713031        0.688144       -0.402449       -0.445455      0.00109564
    1508       0.0215441        0.723583        0.684824       -0.406568       -0.445455      0.00107355
    1509       0.0214795        0.719581         0.68798         -0.4026       -0.445455      0.00117254
    1510        0.021415        0.715376        0.685604       -0.402459       -0.445455      0.00108149
    1511       0.0213508        0.725599        0.681957       -0.407127       -0.445455      0.00105249
    1512       0.0212868        0.725712        0.685681       -0.407865       -0.445455      0.00116277
    1513       0.0212229        0.720818        0.687476       -0.404362       -0.445455      0.00116555
    1514       0.0211592        0.728311        0.690841       -0.405063       -0.445455      0.00116723
    1515       0.0210957        0.728155        0.690708       -0.404383       -0.445455      0.00139498
    1516       0.0210325        0.733859        0.688636       -0.410551       -0.445455      0.00113795
    1517       0.0209694        0.733859        0.688636       -0.410551       -0.445455      0.00115122
    1518       0.0209065        0.733506        0.683996       -0.408726       -0.445455      0.00120368
    1519       0.0208437        0.733635        0.687407       -0.406978       -0.445455      0.00118114
    1520       0.0207812        0.739606        0.683817       -0.410223       -0.445455      0.00116476
    1521       0.0207189        0.747308        0.686136       -0.412993       -0.445455      0.00118532
    1522       0.0206567        0.745582        0.684091       -0.413102       -0.445455      0.00125123
    1523       0.0205947        0.747721        0.678967       -0.416279       -0.445455       0.0010829
    1524       0.0205329        0.746205        0.677674        -0.41843       -0.445455      0.00108304
    1525       0.0204713        0.745583        0.673065       -0.418012       -0.445455      0.00111562
    1526       0.0204099         0.74673        0.673592        -0.41852       -0.445455      0.00107676
    1527       0.0203487        0.741612        0.678118       -0.415924       -0.445455      0.00104588
    1528       0.0202877        0.746933        0.675797        -0.41874       -0.445455      0.00104408
    1529       0.0202268        0.750896        0.671326       -0.422308       -0.445455      0.00100371
    1530       0.0201661        0.754288        0.667239       -0.423291       -0.445455      0.00106349
    1531       0.0201056        0.749465         0.66716       -0.423098       -0.445455     0.000944151
    1532       0.0200453         0.74737        0.664859       -0.422776       -0.445455      0.00112743
    1533       0.0199852        0.739816        0.664948       -0.419539       -0.445455       0.0010986
    1534       0.0199252        0.743065        0.662403       -0.422286       -0.445455     0.000966666
    1535       0.0198654        0.743107        0.666224       -0.422978       -0.445455     0.000928263
    1536       0.0198058        0.741529        0.666218       -0.419767       -0.445455     0.000997965
    1537       0.0197464        0.748353        0.664426       -0.422937       -0.445455     0.000905087
    1538       0.0196872        0.748226        0.662174       -0.424872       -0.445455     0.000958622
    1539       0.0196281        0.750941          0.6599       -0.426177       -0.445455     0.000971074
    1540       0.0195692        0.753892        0.655051       -0.428672       -0.445455     0.000985885
    1541       0.0195105        0.752731        0.651668       -0.431892       -0.445455      0.00086365
    1542        0.019452        0.754005        0.648187       -0.431407       -0.445455     0.000901494
    1543       0.0193936        0.754005        0.648187       -0.431407       -0.445455     0.000871342
    1544       0.0193355        0.758309        0.648542       -0.433515       -0.445455     0.000856392
    1545       0.0192775        0.750242        0.652559       -0.427968       -0.445455     0.000877274
    1546       0.0192196        0.745091        0.657278        -0.42554       -0.445455     0.000971066
    1547        0.019162        0.749037        0.652862        -0.42907       -0.445455     0.000856171
    1548       0.0191045        0.755348        0.655687       -0.429525       -0.445455      0.00096167
    1549       0.0190472        0.755395        0.653175       -0.429099       -0.445455     0.000910439
    1550         0.01899         0.76196        0.653495       -0.432375       -0.445455     0.000926017
    1551        0.018933        0.765216         0.65795       -0.429046       -0.445455      0.00101283
    1552       0.0188762        0.770839        0.656181       -0.432446       -0.445455      0.00109141
    1553       0.0188196        0.767055        0.656719       -0.431039       -0.445455       0.0010037
    1554       0.0187632        0.762587        0.655821       -0.430465       -0.445455     0.000938447
    1555       0.0187069        0.762496        0.653568       -0.431724       -0.445455     0.000891703
    1556       0.0186508         0.76575        0.656784       -0.430538       -0.445455     0.000978682
    1557       0.0185948        0.771496        0.659173       -0.431823       -0.445455     0.000991617
    1558        0.018539         0.77589        0.662685       -0.429017       -0.445455      0.00112043
    1559       0.0184834        0.775029        0.665529       -0.429655       -0.445455      0.00102884
    1560       0.0184279        0.774521        0.664061       -0.429033       -0.445455      0.00110594
    1561       0.0183727        0.780723        0.665762        -0.42824       -0.445455      0.00117075
    1562       0.0183175        0.777442        0.662929       -0.429813       -0.445455      0.00106263
    1563       0.0182626        0.777442        0.662929       -0.429813       -0.445455      0.00113928
    1564       0.0182078        0.777442        0.662929       -0.429813       -0.445455       0.0011537
    1565       0.0181532         0.77861         0.66485       -0.427616       -0.445455      0.00109427
    1566       0.0180987        0.776985        0.669198       -0.428408       -0.445455      0.00107295
    1567       0.0180444        0.769648        0.669752       -0.426274       -0.445455      0.00108447
    1568       0.0179903        0.769862        0.670238       -0.425716       -0.445455      0.00104984
    1569       0.0179363        0.771656        0.668382       -0.425265       -0.445455      0.00115125
    1570       0.0178825        0.776316        0.672387       -0.423943       -0.445455      0.00117767
    1571       0.0178289        0.777763        0.672119       -0.425111       -0.445455      0.00119916
    1572       0.0177754        0.772378        0.676407       -0.420591       -0.445455      0.00127821
    1573       0.0177221         0.76572        0.675686         -0.4225       -0.445455      0.00114895
    1574       0.0176689         0.76496        0.678906       -0.421574       -0.445455      0.00112713
    1575       0.0176159        0.770641        0.677349       -0.423732       -0.445455      0.00113427
    1576        0.017563         0.77034        0.680087       -0.417527       -0.445455      0.00135515
    1577       0.0175103        0.777638        0.678618       -0.417848       -0.445455      0.00133065
    1578       0.0174578        0.785402         0.67818       -0.421135       -0.445455      0.00129343
    1579       0.0174054        0.780747        0.680609       -0.420577       -0.445455      0.00133839
    1580       0.0173532        0.774682        0.684578       -0.416753       -0.445455      0.00129021
    1581       0.0173012        0.778922        0.684699       -0.418119       -0.445455      0.00127701
    1582       0.0172493        0.786174        0.685848       -0.414314       -0.445455      0.00146921
    1583       0.0171975        0.783042        0.685646       -0.417184       -0.445455      0.00132989
    1584       0.0171459        0.783042        0.685646       -0.417184       -0.445455      0.00149425
    1585       0.0170945        0.785132        0.689727       -0.414016       -0.445455      0.00136433
    1586       0.0170432        0.788596        0.686925       -0.416011       -0.445455      0.00135602
    1587       0.0169921        0.787481        0.690553       -0.411384       -0.445455      0.00146852
    1588       0.0169411        0.795239         0.68708       -0.414138       -0.445455       0.0015228
    1589       0.0168903        0.800615        0.687583       -0.413175       -0.445455      0.00143012
    1590       0.0168396        0.800902        0.691381       -0.411418       -0.445455       0.0016143
    1591       0.0167891        0.808879        0.688147       -0.413009       -0.445455      0.00149928
    1592       0.0167387        0.815639        0.688087       -0.409031       -0.445455      0.00159429
    1593       0.0166885          0.8222        0.685398         -0.4106       -0.445455      0.00159403
    1594       0.0166384        0.816223        0.684569       -0.411243       -0.445455      0.00157288
    1595       0.0165885        0.816147        0.686448       -0.407044       -0.445455      0.00162625
    1596       0.0165387        0.814919        0.687523       -0.410291       -0.445455      0.00154477
    1597       0.0164891        0.813297        0.689454        -0.40709       -0.445455      0.00151746
    1598       0.0164397        0.816235        0.691859       -0.404917       -0.445455      0.00170744
    1599       0.0163903        0.812906        0.692019       -0.406283       -0.445455      0.00169823
    1600       0.0163412        0.820084        0.691434        -0.40641       -0.445455      0.00164662
    1601       0.0162922        0.812784        0.689786        -0.40795       -0.445455      0.00165716
    1602       0.0162433        0.807544        0.691886        -0.40915       -0.445455      0.00154015
    1603       0.0161945        0.812055        0.688888        -0.40951       -0.445455      0.00160553
    1604        0.016146        0.806796        0.685322        -0.41625       -0.445455      0.00141988
    1605       0.0160975        0.799239        0.687689       -0.413669       -0.445455      0.00152118
    1606       0.0160492        0.802601        0.688499       -0.412891       -0.445455       0.0015118
    1607       0.0160011        0.803221        0.689879       -0.413481       -0.445455       0.0014623
    1608       0.0159531        0.809925        0.687433       -0.411557       -0.445455      0.00154743
    1609       0.0159052          0.8139        0.685158       -0.410966       -0.445455       0.0016406
    1610       0.0158575        0.821194        0.681219       -0.414923       -0.445455      0.00145818
    1611       0.0158099        0.827972         0.68238       -0.413021       -0.445455      0.00145359
    1612       0.0157625        0.833407        0.679875       -0.410169       -0.445455      0.00155313
    1613       0.0157152        0.834127        0.679059       -0.412708       -0.445455      0.00156496
    1614       0.0156681        0.834127        0.679059       -0.412708       -0.445455      0.00167717
    1615       0.0156211        0.829351         0.67643       -0.414603       -0.445455      0.00155075
    1616       0.0155742         0.83188        0.678158       -0.412904       -0.445455      0.00154171
    1617       0.0155275        0.835307        0.681924       -0.407186       -0.445455      0.00175764
    1618       0.0154809        0.838961        0.682747       -0.406169       -0.445455      0.00165929
    1619       0.0154345        0.834589        0.682011       -0.407374       -0.445455      0.00165064
    1620       0.0153882        0.838847        0.685423       -0.406565       -0.445455       0.0015708
    1621        0.015342        0.838847        0.685423       -0.406565       -0.445455       0.0018597
    1622        0.015296        0.838847        0.685423       -0.406565       -0.445455      0.00181782
    1623       0.0152501        0.837547        0.688726       -0.403493       -0.445455      0.00161925
    1624       0.0152043        0.841424         0.68709       -0.402013       -0.445455      0.00171325
    1625       0.0151587        0.843435        0.684351        -0.40288       -0.445455      0.00165104
    1626       0.0151132        0.849778        0.686511       -0.398052       -0.445455      0.00189161
    1627       0.0150679        0.855392        0.684307       -0.396184       -0.445455      0.00171698
    1628       0.0150227        0.856478        0.682504       -0.398458       -0.445455      0.00169677
    1629       0.0149776        0.854612        0.682987       -0.398959       -0.445455       0.0017356
    1630       0.0149327        0.852351        0.680722       -0.402518       -0.445455      0.00170656
    1631       0.0148879        0.845361        0.677405       -0.407424       -0.445455       0.0016238
    1632       0.0148432        0.838227        0.676463       -0.409527       -0.445455      0.00158432
    1633       0.0147987        0.837767        0.678333       -0.410494       -0.445455       0.0015929
    1634       0.0147543        0.843742        0.677659       -0.409165       -0.445455      0.00166049
    1635         0.01471        0.838358        0.676299       -0.409269       -0.445455      0.00154021
    1636       0.0146659        0.840601        0.677586       -0.408824       -0.445455      0.00166214
    1637       0.0146219        0.840601        0.677586       -0.408824       -0.445455      0.00166636
    1638        0.014578        0.835198        0.680472       -0.410393       -0.445455      0.00165193
    1639       0.0145343        0.834822        0.678306       -0.411749       -0.445455      0.00152338
    1640       0.0144907        0.833445        0.678378        -0.41245       -0.445455      0.00163334
    1641       0.0144472        0.830933        0.680632       -0.412507       -0.445455      0.00150827
    1642       0.0144039        0.833767        0.680592       -0.410308       -0.445455      0.00156703
    1643       0.0143607        0.835957        0.682032       -0.405926       -0.445455      0.00170426
    1644       0.0143176        0.840037        0.679146       -0.408994       -0.445455      0.00156041
    1645       0.0142746        0.846937        0.680752       -0.406892       -0.445455      0.00163124
    1646       0.0142318        0.839852         0.67898       -0.408226       -0.445455      0.00156092
    1647       0.0141891        0.839852         0.67898       -0.408226       -0.445455      0.00171983
    1648       0.0141466        0.838899         0.67579       -0.410201       -0.445455      0.00158651
    1649       0.0141041        0.839604        0.678062       -0.407062       -0.445455      0.00167116
    1650       0.0140618        0.841428        0.680961       -0.405451       -0.445455       0.0017251
    1651       0.0140196        0.846725        0.679426       -0.404653       -0.445455      0.00172554
    1652       0.0139776        0.848292        0.679251       -0.406054       -0.445455      0.00161385
    1653       0.0139356        0.853054        0.682438       -0.400406       -0.445455      0.00158736
    1654       0.0138938         0.84863        0.680917       -0.403998       -0.445455      0.00157271
    1655       0.0138521        0.844341        0.678243       -0.406879       -0.445455       0.0016479
    1656       0.0138106        0.844341        0.678243       -0.406879       -0.445455      0.00166621
    1657       0.0137692        0.847255        0.677183       -0.403843       -0.445455      0.00170378
    1658       0.0137278        0.844976        0.675808       -0.406422       -0.445455      0.00160422
    1659       0.0136867        0.839258        0.672651       -0.414202       -0.445455      0.00153893
    1660       0.0136456        0.838992        0.675502        -0.41337       -0.445455      0.00157168
    1661       0.0136047        0.833937        0.675655        -0.41375       -0.445455      0.00153298
    1662       0.0135639        0.832121        0.672593         -0.4166       -0.445455      0.00148069
    1663       0.0135232        0.833951        0.672363       -0.418688       -0.445455      0.00147135
    1664       0.0134826        0.834442        0.674597       -0.417054       -0.445455      0.00141816
    1665       0.0134421        0.828808        0.671266       -0.421062       -0.445455      0.00135425
    1666       0.0134018        0.831285        0.669432       -0.420784       -0.445455      0.00137028
    1667       0.0133616        0.835149         0.66643       -0.423436       -0.445455      0.00131493
    1668       0.0133215        0.835149         0.66643       -0.423436       -0.445455      0.00149153
    1669       0.0132816        0.836514        0.663248       -0.421574       -0.445455       0.0014125
    1670       0.0132417        0.840275        0.661513       -0.422358       -0.445455      0.00136114
    1671        0.013202        0.839022        0.659287       -0.422558       -0.445455      0.00136919
    1672       0.0131624        0.839022        0.659287       -0.422558       -0.445455      0.00141082
    1673       0.0131229        0.845107        0.659545       -0.420268       -0.445455       0.0013279
    1674       0.0130835         0.84816        0.657448       -0.423054       -0.445455       0.0013286
    1675       0.0130443        0.848672        0.655778        -0.42264       -0.445455      0.00128186
    1676       0.0130051        0.850428        0.653545       -0.422689       -0.445455      0.00135574
    1677       0.0129661        0.849775         0.65318       -0.424045       -0.445455      0.00136692
    1678       0.0129272        0.851212        0.656175       -0.418505       -0.445455       0.0013678
    1679       0.0128885        0.852188        0.653614       -0.422779       -0.445455      0.00128203
    1680       0.0128498        0.848527        0.653765       -0.422604       -0.445455      0.00134502
    1681       0.0128112        0.849151        0.655628       -0.423102       -0.445455      0.00132939
    1682       0.0127728        0.850048        0.652863       -0.425482       -0.445455      0.00119758
    1683       0.0127345         0.84561        0.650819       -0.426337       -0.445455      0.00129141
    1684       0.0126963        0.847249        0.648347       -0.427193       -0.445455      0.00117325
    1685       0.0126582        0.846275        0.650795       -0.425727       -0.445455      0.00125266
    1686       0.0126202        0.847192        0.648575       -0.428376       -0.445455      0.00125085
